CSF,WhiteMatter,GlobalSignal,stdDVARS,non-stdDVARS,vx-wisestdDVARS,FramewiseDisplacement,tCompCor00,tCompCor01,tCompCor02,tCompCor03,tCompCor04,tCompCor05,aCompCor00,aCompCor01,aCompCor02,aCompCor03,aCompCor04,aCompCor05,Cosine00,Cosine01,Cosine02,Cosine03,Cosine04,Cosine05,Cosine06,Cosine07,Cosine08,X,Y,Z,RotX,RotY,RotZ,AROMAAggrComp01,AROMAAggrComp02,AROMAAggrComp04,AROMAAggrComp06,AROMAAggrComp07,AROMAAggrComp08,AROMAAggrComp09,AROMAAggrComp12,AROMAAggrComp13,AROMAAggrComp14,AROMAAggrComp16,AROMAAggrComp17,AROMAAggrComp18,AROMAAggrComp19,AROMAAggrComp23,AROMAAggrComp24,AROMAAggrComp26,AROMAAggrComp29,AROMAAggrComp31,AROMAAggrComp32,AROMAAggrComp34,AROMAAggrComp37,AROMAAggrComp38,AROMAAggrComp39,AROMAAggrComp40,AROMAAggrComp41,AROMAAggrComp43,AROMAAggrComp44,AROMAAggrComp46,AROMAAggrComp47,AROMAAggrComp49,AROMAAggrComp51,AROMAAggrComp54,AROMAAggrComp57,AROMAAggrComp58,AROMAAggrComp60,AROMAAggrComp61,AROMAAggrComp62,AROMAAggrComp63,AROMAAggrComp64,AROMAAggrComp66,AROMAAggrComp67,AROMAAggrComp68,AROMAAggrComp69,AROMAAggrComp70,AROMAAggrComp71,AROMAAggrComp72,AROMAAggrComp73,AROMAAggrComp74
4947.231370317599,5091.065355351059,5035.730478323282,1.10494804,17.82390785,0.93054861,0.09563317999999997,-0.0668671625,0.0691793547,-0.0607690251,0.0839440153,-0.0003164421,-0.0273669815,0.0069013397,0.012963891000000002,-0.0185299339,-0.011978226399999998,0.018083943600000003,-0.022651886800000003,0.07633581610000001,0.0752571603,0.0734706766,0.0709931677,0.0678479358,0.06406456320000001,0.0596786342,0.0547314004,0.0492693929,0.0230947,0.0218318,0.0697824,0.000537535,-0.0008294369999999999,-5.03147e-05,-2.306384225,0.4165803064,1.3239108990000001,-0.3443415346,0.3124660052,1.3897058119999999,-1.2877046490000001,0.2473039321,-0.6404280633,-1.441815497,0.2993411137,-0.41918573200000003,0.9464414443000001,-0.2371352696,-0.6581483558,-0.7584997802,0.8875299953,1.780310039,1.3438169969999998,1.225720132,-0.9773230570999999,-1.001900882,-0.245672515,-0.8623566162,0.03474255783,-0.06729194571000001,-0.05630680037000001,0.7956385505,-1.133919881,0.2536393205,1.146892099,0.4559578672,1.414716191,-1.207044478,-0.917147347,-1.39756714,-0.01941420517,0.6626828235,0.409793468,-1.139285925,1.170602125,0.48362714520000005,0.274669863,0.3969998922,1.4074805780000001,-0.4636893573,0.4438256809,-0.1097482177,-1.035907661
4977.45536150192,5088.498898696659,5051.314488491404,1.10558355,17.83415794,0.9319874,0.076412727,-0.014385542,0.0289176523,0.0455059612,-0.0119947737,-0.037638,-0.0782943469,-0.0072017194,0.036930384,-0.042652635300000005,0.019766033,-0.019613812,-0.0212949036,0.0762639109,0.0749710267,0.0728324308,0.06987224759999999,0.0661238695,0.0616295801,0.0564400773,0.0506139014,0.0442167746,0.0360793,-0.000156432,0.0427168,0.000731651,-0.000905608,-6.751359999999999e-05,-2.236290705,-0.0034842014000000003,1.1053225420000001,-0.5181214602,-0.04990390415,1.5488542669999998,-1.5741567680000002,1.177611899,-0.9956665890999999,-1.6026824080000002,0.3086296209,0.6840875026000001,1.048550322,-0.2601982874,-0.18374137440000002,0.36769033380000005,0.9587951397,1.912705773,0.28192663170000004,1.006937028,1.0088386390000001,0.04282959334,-1.119559004,-0.6815140322,0.1383129784,-2.1894723590000003,0.7041161357,0.6577772648,-0.3426275657,-0.6602858751,1.77431824,-0.4138894003,-0.11653495259999999,0.2026467885,-0.8758447167,0.502931709,0.3325818641,-0.5462058885000001,0.4821190563,0.1984503436,1.2781273770000001,2.35705646,-0.3296137321,1.015479837,-1.6372848819999999,-0.7571671103000001,-1.914707208,0.1590486477,-1.710752185
4983.042502916741,5095.995103614683,5054.687705889133,1.03795588,16.74325752,0.92212594,0.07198670200000001,-0.0060852759,-0.0033341639,-0.0013226916,0.0124633455,0.0416950037,0.101757017,0.0291705748,0.0369424545,0.0030601683000000004,-0.0110863476,0.0207791486,-0.0003334128,0.0761854945,0.0746592907,0.0721382246,0.0686558904,0.0642586914,0.059005222,0.0529654866,0.0462199667,0.038858549,0.020978099999999996,0.030463,0.0570875,0.000618282,-0.000905608,-0.000192052,-1.898758135,0.844306228,0.8664667878,-0.13052528359999999,0.8303566134999999,1.694965164,-1.098866376,0.8662611627,-0.707882004,-0.7556351549,0.2005817204,-0.3366242101,2.029702661,-0.09146585498,-0.01492219688,-0.4555465171,0.8566297466,1.892924803,0.6492419866,1.253712105,-0.1453227839,-1.315691289,0.3952538572,-0.4161079281,1.159861588,-2.22605661,-0.7667632132,1.731342909,-1.516995261,0.7456159676999999,1.460015333,0.7786702132,-0.7734664622,-2.0486756230000003,-0.4383654274,-1.267017547,0.7643592939,0.25581745969999997,-0.2333059653,0.004122498913,-0.7911006773999999,1.10876476,1.188656003,0.28454639719999997,-0.1029411966,-1.05100533,-0.36488814560000005,0.2391342234,-2.875017795
4976.4277252526,5099.276493139553,5055.061885099727,1.07829726,17.39400291,0.94835192,0.06047765,-0.0288936691,-0.0305410945,-0.0467113438,-0.0519822367,0.0266677074,-0.0576562505,0.0481223947,0.031844692,0.012240643,-0.0305285098,0.0411464507,-0.0058240766,0.0761005736,0.0743220585,0.0713885912,0.0673457575,0.0622563821,0.0561995533,0.0492693929,0.0415735947,0.0332317498,0.0266786,0.0145904,0.0247647,0.000749917,-0.000905608,-0.000192052,-2.00028945,1.699371645,1.0741964609999999,-0.5105544821,0.8498745584999999,1.3140647079999999,-1.7135416559999999,1.69470796,-0.7623377561,-1.614467974,-0.0630939605,0.9028775743,1.83721708,-0.5125422603,-0.5499455068,-0.4522610247,1.762426836,1.070710678,2.132634978,0.6035431594,-0.47424255460000003,-0.2727747879,-0.8643081353000001,-0.5097838554,0.2173321107,-1.302166544,-1.143978625,1.049709346,-0.6191357355,-1.7473757319999998,0.7109130701999999,-0.8772683314,1.168765147,-0.26652589039999997,-0.32214672559999996,0.1715776726,0.5782758893,0.5382153978,-0.1619822691,-0.348301332,1.550230166,1.036481699,0.6480768628,-0.6882880297,1.3902989280000002,0.42162904590000005,0.1463062417,0.2992778706,-1.099608825
4962.999467896473,5092.9417754459755,5039.609726550726,0.94578558,15.25645828,0.90178841,0.07287354999999998,-0.0260985105,0.0232845552,0.005563234,0.0196944558,-0.0272237865,-0.0548339055,0.0458375946,0.0345126669,-0.0021398203,0.021589802,0.0605463861,-0.08089953230000001,0.07600915559999999,0.0739594454,0.07058410679999999,0.0659436383,0.0601212146,0.053221194900000005,0.0453672535,0.036700162,0.0273752671,0.0230831,0.014543,0.0419096,0.000310103,-0.000745598,0.000249839,-2.238199837,1.540436977,1.017139858,-0.4482884328,0.8766411426,1.240052527,-1.2222519090000001,1.156726186,-0.42470485539999997,-1.353217299,-0.07858602624,-0.028318200310000003,1.1681066340000001,-0.1712957396,-0.6511084922,0.9617492289,2.236191555,0.19442687879999998,2.449895435,0.8783695063,-0.26122816260000004,0.8674846468,-0.2428694378,-0.8571574403,-0.09194284447,-1.304195339,0.1977891569,0.9034097659999999,-1.516041363,-1.5083821419999999,0.4284257784,-0.367160527,1.564794885,-0.8598603434000001,-1.047627945,1.3562266269999999,0.5734257736,1.014546,0.5459010381,-0.5551178764,0.2398648659,0.5241093368,-0.3424816811,-0.2695060878,1.236005939,0.5567397531,-0.28630031559999997,0.033687240099999995,-2.430683627
4973.356008400941,5087.642391281682,5035.424093089669,1.1617192,18.73968124,0.92890167,0.0458698,-0.0177950638,0.0930439973,0.0192705267,-0.0265775499,0.0186855805,0.0056473464,0.0084669437,0.021540455,-0.025296642400000003,0.0176793695,0.0192984766,-0.012824804,0.0759112481,0.07357157519999999,0.0697253893,0.0644514482,0.0578577453,0.0500792989,0.041275387,0.0316262858,0.0213295784,0.0230552,0.00418863,0.0283892,0.000384925,-0.0006970539999999999,-6.613760000000001e-05,-2.374701521,-0.12414269369999999,0.8223669996999999,-0.3759533068,0.5432016944,1.24483044,-1.1648489659999999,1.137353509,-0.8498575889,-1.8469993480000002,-0.1056482992,-0.36930865240000005,0.4819748757,-1.180045629,-0.7024382512999999,-0.9803988593,0.333310805,1.047912412,1.274474458,1.034994742,1.336243981,-1.267427818,-0.35467455670000003,-0.8333120911,0.44537770909999996,-1.2013490009999999,0.6207340071,-0.2561700307,-0.6711012302,0.2461050196,1.5290391230000002,0.24391840190000003,-0.9434525093,0.4435096247,-0.8752989853,0.9146192125,0.3110809786,-0.34575978380000005,-0.029026120189999997,1.247964662,1.469364465,0.2907676716,-0.3714466859,-0.9028380285,-1.070453347,0.2010558925,-0.20286087120000001,-0.34132972229999997,-1.728016021
4976.418184619683,5094.504762133287,5053.418761101834,1.11909306,18.05208015,0.96663147,0.05495914,-0.0108389681,0.0246803075,-0.0813005592,0.003045708,0.0268964165,0.0714046206,0.0443530213,0.0188945121,-0.0145464518,0.0278638866,-0.0206778783,-0.0356681434,0.0758068596,0.0731585804,0.0688130987,0.062871225,0.0554708047,0.0467835197,0.0370109059,0.0263796779,0.0151364688,0.017178400000000003,0.014566999999999998,0.033633699999999996,0.000517592,-0.000286446,-0.000192052,-1.836988471,-0.02459810858,1.085227306,-0.47490026490000004,0.7933590928,2.042569989,-0.8687487054,1.7404516030000001,-1.127098446,-1.5760721469999999,0.39685706950000005,0.08693550339,1.997210865,-0.7898643577,0.2415953673,-1.219956474,1.753937445,1.0338734379999999,0.7899359345,0.8549166273000001,-1.458657105,-1.569888861,-0.7770824197,-0.5060620475,1.079818416,-1.617232666,-1.8088664019999998,1.136443998,0.30198680489999996,0.9727440819,1.914171778,-0.3340095893,0.8191364856000001,-0.7150448961,-1.017326749,-0.7610945869,0.9612844165000001,0.06803014129,0.6369273893999999,-1.12473853,0.6225542596,0.05125041324,-0.5606172282999999,-0.08431576364,0.5941740578,0.4800636351,-1.8134555730000002,-0.1447435876,-1.404825432
4967.744464982707,5085.671309467041,5046.102182973293,1.15431726,18.62028122,1.03176022,0.091282,-0.0322816202,0.011428788600000002,-0.0211112382,-0.0602121934,0.0109400286,-0.0395161513,-0.0148092998,0.0041551597,0.0178512259,-0.0049426918,-0.029323635,0.0222076481,0.075695999,0.0727206021,0.0678479358,0.0612051274,0.0529654866,0.043343984400000014,0.0325916443,0.0209889932,0.0088387425,0.0230622,0.0145445,0.0164452,-0.00022856,-0.000576928,0.000135058,-2.172598147,0.8599655890000001,0.8418653225,0.334691438,1.325170916,1.046440071,-1.8539149080000001,1.2849951579999999,-0.6601099536,-1.5815489669999998,-0.1321373508,0.02985893789,1.314746564,-0.8237752442,-0.2880402622,0.7457632887000001,0.08915740678999999,1.6901171419999999,0.3109932723,0.5787311842,0.416600044,-0.7129214931,0.1931213944,-0.5867593315,1.226691285,0.9486894664,-0.4303460243,-0.1773073148,-0.547010652,-1.264486477,0.5929678325,0.40654907030000004,0.7828845101,-0.6847146365000001,0.1462131773,0.08948513038999999,1.1317365959999999,-0.005681605288,0.29845924329999995,0.4789458311,-0.08469050656999999,1.5722250119999999,0.6358091261,0.2688338234,-0.6304953588000001,1.6000081119999998,0.7120933486,-0.9679939773999999,-0.8554570221
4982.323285973809,5076.060776049568,5053.235397725367,1.25392544,20.22706032,1.11784649,0.16169927,0.0328472764,-0.0122973789,0.0106245431,0.0898084666,0.008392687900000001,-0.022095514700000003,-0.066943798,-0.1020885093,0.0008112024,-0.0253825901,-0.0451449202,0.030977657,0.07557867559999999,0.0722577896,0.0668306423,0.0594554309,0.0503471375,0.039771262,0.0280360836,0.015483674,0.0024799266,0.0230893,-0.00914041,-0.0194608,0.000531813,6.292920000000001e-05,0.0007764529999999998,-1.7798515430000001,0.5057821333,0.6512330222,0.44707437969999997,0.8318784709,1.9883533,-3.250921605,2.150573916,-1.145438465,-1.41971828,1.037175567,1.957168469,1.500999935,-2.075931607,-0.25190207870000003,-0.3707804342,3.215919778,0.38762212170000004,0.4504625735,-0.6632044679,0.21070364449999998,-0.6413406388,-1.682057212,-0.4333144768,-0.06324654581,-0.07000595443,0.02028644399,0.5084691661,-0.3591111395,-0.7611931514,1.011413863,0.8079226568000001,-1.678943968,1.222372241,-0.012626805420000001,-0.9963892529,1.174975219,0.3446018886,-2.404793245,-1.784568034,1.286686942,2.129860832,2.339406153,-1.494351878,-0.7025552479,-1.487732736,-1.8151445590000002,1.4899450730000001,-1.6369768830000002
4994.327787340874,5082.438040423836,5060.034811092731,1.36748588,22.05890274,1.14289439,0.124785584,0.0347587128,-0.0369883442,0.0338984128,-0.07915887769999999,0.0969712009,0.0101325893,-0.0215780428,-0.0317541412,0.016083215300000002,-0.0150909277,0.0098051234,0.0094215858,0.0754548997,0.0717703013,0.0657619997,0.0576245254,0.047621345,0.0360763309,0.0233632753,0.0098937883,-0.0038960294,0.00166016,0.0194721,0.00014180899999999998,-1.3606700000000001e-05,0.000198295,0.00035441199999999997,-1.7559512419999999,1.425048604,0.3853828646,0.2811319936,2.143758607,1.164754645,-1.483722575,0.9556483654000001,-0.3039653035,-0.1940447061,0.9222598973,-0.48759113299999995,1.739797895,-1.116995769,0.35019759590000005,-0.6872360259,2.623363972,-0.08933349676,1.226842099,-0.2599722755,1.207190881,-0.7813085439,1.6377768469999998,-0.39686284829999996,0.2937079427,1.6950225509999999,-0.2312562568,1.565708345,0.48315707880000003,-0.2538306762,0.7893489893000001,-1.171599146,0.6590652879,0.05482217959,-0.5684773444,0.3521952829,2.137055003,0.44914357229999996,1.135525807,1.203780367,2.525687978,-0.1317954114,0.5187438825999999,0.9049345226000001,-0.19650457579999997,-0.5896671336,1.4061177880000002,2.927735225,-2.276086991
